Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,Year,Month,Day,Weekday
0,152,9.5,4,38.0,2,0,2024-06-15,0,2024,6,15,5
5,141,6.5,6,39.0,0,0,2024-06-15,0,2024,6,15,5
5,93,33.5,7,234.5,0,1,2024-06-15,1,2024,6,15,5
3,155,9.5,5,47.5,1,1,2024-06-15,0,2024,6,15,5
7,47,26.0,8,208.0,0,0,2024-06-16,0,2024,6,16,6
7,159,9.5,9,85.5,2,0,2024-06-16,0,2024,6,16,6
2,98,35.0,4,140.0,1,1,2024-06-16,1,2024,6,16,6
4,108,36.5,9,328.5,2,1,2024-06-16,0,2024,6,16,6
6,70,30.5,4,122.0,1,1,2024-06-16,1,2024,6,16,6
0,128,41.0,9,369.0,1,1,2024-06-16,0,2024,6,16,6
0,16,21.5,3,64.5,0,1,2024-06-16,0,2024,6,16,6
3,27,23.0,1,23.0,1,0,2024-06-16,1,2024,6,16,6
7,143,6.5,8,52.0,0,1,2024-06-17,0,2024,6,17,0
0,120,39.5,9,355.5,2,0,2024-06-17,0,2024,6,17,0
0,8,20.0,8,160.0,0,0,2024-06-17,0,2024,6,17,0
7,111,36.5,1,36.5,0,0,2024-06-17,0,2024,6,17,0
1,200,24.5,4,98.0,1,1,2024-06-17,1,2024,6,17,0
0,80,5.0,4,20.0,2,1,2024-06-17,1,2024,6,17,0
0,176,14.0,1,14.0,0,1,2024-06-17,0,2024,6,17,0
1,81,5.0,3,15.0,0,1,2024-06-17,0,2024,6,17,0
1,89,33.5,10,335.0,0,1,2024-06-17,0,2024,6,17,0
2,200,33.5,10,335.0,1,0,2024-06-18,1,2024,6,18,1
6,150,8.0,4,32.0,1,1,2024-06-18,1,2024,6,18,1
2,10,20.0,3,60.0,2,1,2024-06-18,0,2024,6,18,1
6,94,33.5,9,301.5,2,0,2024-06-18,0,2024,6,18,1
6,54,27.5,10,275.0,0,0,2024-06-18,1,2024,6,18,1
2,18,21.5,7,150.5,0,0,2024-06-18,0,2024,6,18,1
5,117,38.0,10,380.0,0,0,2024-06-18,1,2024,6,18,1
4,172,12.5,5,62.5,0,0,2024-06-18,0,2024,6,18,1
5,141,6.5,6,39.0,2,1,2024-06-18,1,2024,6,18,1
3,187,15.5,1,15.5,1,0,2024-06-19,0,2024,6,19,2
6,30,23.0,10,230.0,2,0,2024-06-19,0,2024,6,19,2
7,23,21.5,2,43.0,2,1,2024-06-19,0,2024,6,19,2
1,41,26.0,5,130.0,1,0,2024-06-19,1,2024,6,19,2
0,136,6.5,3,19.5,2,1,2024-06-19,1,2024,6,19,2
7,143,6.5,10,65.0,1,1,2024-06-19,0,2024,6,19,2
7,159,9.5,7,66.5,0,0,2024-06-19,0,2024,6,19,2
2,18,21.5,4,86.0,0,0,2024-06-19,1,2024,6,19,2
2,130,41.0,9,369.0,1,0,2024-06-20,1,2024,6,20,3
3,115,38.0,5,190.0,2,1,2024-06-20,1,2024,6,20,3
0,176,14.0,3,42.0,0,0,2024-06-20,0,2024,6,20,3
5,141,6.5,6,39.0,1,1,2024-06-20,0,2024,6,20,3
4,52,27.5,4,110.0,0,0,2024-06-20,0,2024,6,20,3
6,190,15.5,8,124.0,0,1,2024-06-20,0,2024,6,20,3
1,81,5.0,7,35.0,0,1,2024-06-20,1,2024,6,20,3
7,39,24.5,7,171.5,0,1,2024-06-20,1,2024,6,20,3
0,128,41.0,8,328.0,2,1,2024-06-20,1,2024,6,20,3
4,92,33.5,10,335.0,1,1,2024-06-21,0,2024,6,21,4
4,44,26.0,2,52.0,0,0,2024-06-21,1,2024,6,21,4
2,98,35.0,10,350.0,0,1,2024-06-21,0,2024,6,21,4
6,62,29.0,3,87.0,2,0,2024-06-21,1,2024,6,21,4
7,95,33.5,3,100.5,2,0,2024-06-21,1,2024,6,21,4
2,186,15.5,1,15.5,2,1,2024-06-21,0,2024,6,21,4
3,155,9.5,7,66.5,2,0,2024-06-21,0,2024,6,21,4
2,90,33.5,3,100.5,2,1,2024-06-21,0,2024,6,21,4
1,17,21.5,10,215.0,1,1,2024-06-21,0,2024,6,21,4
5,165,11.0,10,110.0,2,1,2024-06-22,0,2024,6,22,5
0,112,38.0,3,114.0,0,0,2024-06-22,0,2024,6,22,5
4,28,23.0,6,138.0,2,0,2024-06-22,1,2024,6,22,5
4,92,33.5,8,268.0,2,0,2024-06-22,0,2024,6,22,5
1,153,9.5,10,95.0,2,0,2024-06-22,1,2024,6,22,5
5,93,33.5,3,100.5,0,0,2024-06-22,0,2024,6,22,5
6,190,15.5,7,108.5,0,0,2024-06-22,1,2024,6,22,5
5,101,35.0,5,175.0,2,0,2024-06-22,1,2024,6,22,5
0,176,14.0,5,70.0,0,0,2024-06-22,1,2024,6,22,5
4,36,24.5,9,220.5,2,1,2024-06-22,1,2024,6,22,5
3,19,21.5,2,43.0,0,1,2024-06-22,0,2024,6,22,5
7,31,23.0,9,207.0,0,1,2024-06-23,0,2024,6,23,6
0,32,24.5,8,196.0,0,1,2024-06-23,1,2024,6,23,6
7,15,20.0,6,120.0,0,0,2024-06-23,0,2024,6,23,6
4,172,12.5,2,25.0,2,1,2024-06-23,0,2024,6,23,6
5,200,6.5,1,6.5,2,1,2024-06-23,0,2024,6,23,6
0,32,24.5,10,245.0,1,1,2024-06-23,0,2024,6,23,6
7,175,12.5,2,25.0,1,1,2024-06-23,1,2024,6,23,6
7,47,26.0,1,26.0,2,1,2024-06-23,0,2024,6,23,6
3,155,9.5,5,47.5,2,1,2024-06-23,0,2024,6,23,6
7,127,39.5,6,237.0,2,0,2024-06-23,0,2024,6,23,6
4,200,12.5,2,25.0,2,0,2024-06-23,1,2024,6,23,6
0,16,21.5,1,21.5,2,0,2024-06-23,0,2024,6,23,6
5,200,35.0,3,105.0,0,1,2024-06-23,0,2024,6,23,6
5,173,12.5,9,112.5,0,1,2024-06-23,0,2024,6,23,6
3,163,11.0,2,22.0,1,0,2024-06-24,1,2024,6,24,0
2,50,27.5,10,275.0,0,0,2024-06-24,0,2024,6,24,0
0,104,36.5,1,36.5,2,0,2024-06-24,1,2024,6,24,0
3,115,38.0,4,152.0,0,0,2024-06-24,0,2024,6,24,0
7,199,17.0,9,153.0,2,1,2024-06-24,1,2024,6,24,0
5,133,41.0,3,123.0,1,1,2024-06-24,1,2024,6,24,0
7,191,15.5,6,93.0,0,1,2024-06-24,0,2024,6,24,0
2,10,20.0,6,120.0,1,0,2024-06-24,1,2024,6,24,0
1,200,14.0,7,98.0,0,0,2024-06-24,0,2024,6,24,0
1,49,27.5,9,247.5,2,1,2024-06-24,0,2024,6,24,0
5,77,32.0,4,128.0,0,1,2024-06-24,0,2024,6,24,0
2,74,32.0,8,256.0,2,0,2024-06-25,0,2024,6,25,1
3,43,26.0,5,130.0,1,0,2024-06-25,0,2024,6,25,1
7,63,29.0,5,145.0,2,1,2024-06-25,0,2024,6,25,1
6,14,20.0,4,80.0,0,0,2024-06-25,0,2024,6,25,1
1,73,32.0,5,160.0,2,1,2024-06-25,0,2024,6,25,1
2,34,24.5,7,171.5,0,0,2024-06-25,1,2024,6,25,1
5,77,32.0,8,256.0,2,1,2024-06-25,0,2024,6,25,1
3,131,41.0,9,369.0,2,0,2024-06-25,0,2024,6,25,1
5,37,24.5,5,122.5,0,0,2024-06-26,0,2024,6,26,2
7,15,20.0,3,60.0,1,1,2024-06-26,1,2024,6,26,2
4,132,41.0,7,287.0,0,0,2024-06-26,0,2024,6,26,2
4,68,30.5,1,30.5,0,0,2024-06-26,0,2024,6,26,2
7,15,20.0,4,80.0,0,0,2024-06-26,0,2024,6,26,2
3,200,17.0,2,34.0,2,1,2024-06-26,0,2024,6,26,2
5,101,35.0,2,70.0,0,0,2024-06-26,1,2024,6,26,2
2,10,20.0,5,100.0,0,0,2024-06-26,0,2024,6,26,2
7,119,38.0,3,114.0,0,0,2024-06-26,0,2024,6,26,2
6,190,15.5,7,108.5,1,1,2024-06-27,1,2024,6,27,3
0,8,20.0,7,140.0,0,1,2024-06-27,0,2024,6,27,3
0,136,6.5,7,45.5,2,1,2024-06-27,0,2024,6,27,3
3,107,36.5,7,255.5,0,0,2024-06-27,0,2024,6,27,3
7,95,33.5,4,134.0,2,1,2024-06-27,0,2024,6,27,3
1,41,26.0,10,260.0,1,0,2024-06-27,0,2024,6,27,3
1,89,33.5,2,67.0,2,1,2024-06-27,1,2024,6,27,3
5,13,20.0,7,140.0,1,1,2024-06-27,0,2024,6,27,3
3,155,9.5,10,95.0,0,0,2024-06-27,1,2024,6,27,3
2,74,32.0,10,320.0,2,0,2024-06-27,1,2024,6,27,3
7,63,29.0,1,29.0,0,1,2024-06-27,1,2024,6,27,3
3,75,32.0,2,64.0,1,0,2024-06-27,0,2024,6,27,3
1,145,8.0,2,16.0,2,1,2024-06-27,0,2024,6,27,3
2,178,14.0,4,56.0,1,0,2024-06-28,0,2024,6,28,4
2,50,27.5,7,192.5,2,0,2024-06-28,0,2024,6,28,4
5,125,39.5,10,395.0,2,1,2024-06-28,0,2024,6,28,4
7,55,27.5,7,192.5,0,0,2024-06-28,0,2024,6,28,4
1,145,8.0,5,40.0,1,0,2024-06-28,0,2024,6,28,4
0,56,29.0,10,290.0,2,0,2024-06-28,1,2024,6,28,4
6,62,29.0,2,58.0,0,1,2024-06-28,1,2024,6,28,4
0,96,35.0,5,175.0,0,0,2024-06-28,0,2024,6,28,4
3,51,27.5,6,165.0,1,1,2024-06-28,1,2024,6,28,4
7,95,33.5,1,33.5,2,1,2024-06-28,0,2024,6,28,4
6,182,14.0,3,42.0,0,1,2024-06-28,1,2024,6,28,4
3,155,9.5,8,76.0,0,0,2024-06-28,0,2024,6,28,4
4,164,11.0,6,66.0,1,0,2024-06-29,0,2024,6,29,5
3,107,36.5,3,109.5,0,0,2024-06-29,0,2024,6,29,5
7,175,12.5,9,112.5,0,0,2024-06-29,0,2024,6,29,5
6,78,32.0,10,320.0,2,0,2024-06-29,0,2024,6,29,5
3,59,29.0,3,87.0,1,0,2024-06-29,0,2024,6,29,5
5,133,41.0,4,164.0,0,0,2024-06-29,0,2024,6,29,5
5,173,12.5,9,112.5,2,1,2024-06-29,0,2024,6,29,5
1,129,41.0,9,369.0,0,1,2024-06-29,0,2024,6,29,5
2,2,18.5,5,92.5,1,1,2024-06-29,0,2024,6,29,5
0,120,39.5,5,197.5,2,0,2024-06-29,1,2024,6,29,5
3,19,21.5,2,43.0,1,1,2024-06-29,0,2024,6,29,5
7,119,38.0,9,342.0,1,1,2024-06-29,0,2024,6,29,5
2,58,29.0,3,87.0,1,1,2024-06-30,1,2024,6,30,6
6,46,26.0,9,234.0,1,0,2024-06-30,0,2024,6,30,6
4,60,29.0,6,174.0,0,1,2024-06-30,0,2024,6,30,6
1,169,12.5,7,87.5,0,1,2024-06-30,0,2024,6,30,6
4,196,17.0,3,51.0,0,0,2024-06-30,0,2024,6,30,6
1,89,33.5,10,335.0,0,1,2024-06-30,0,2024,6,30,6
2,66,30.5,10,305.0,0,0,2024-06-30,0,2024,6,30,6
7,143,6.5,7,45.5,1,0,2024-06-30,0,2024,6,30,6
4,100,35.0,7,245.0,0,1,2024-06-30,1,2024,6,30,6
5,93,33.5,7,234.5,2,0,2024-06-30,0,2024,6,30,6
5,101,35.0,10,350.0,1,1,2024-06-30,0,2024,6,30,6
0,48,27.5,4,110.0,0,1,2024-06-30,0,2024,6,30,6
0,8,20.0,3,60.0,2,0,2024-07-01,0,2024,7,1,0
3,187,15.5,1,15.5,1,1,2024-07-01,0,2024,7,1,0
4,36,24.5,4,98.0,2,0,2024-07-01,1,2024,7,1,0
4,60,29.0,7,203.0,0,0,2024-07-01,0,2024,7,1,0
2,98,35.0,8,280.0,2,0,2024-07-01,0,2024,7,1,0
6,190,15.5,2,31.0,2,0,2024-07-01,0,2024,7,1,0
1,145,8.0,4,32.0,1,0,2024-07-01,0,2024,7,1,0
5,165,11.0,1,11.0,2,1,2024-07-01,1,2024,7,1,0
5,173,12.5,6,75.0,2,0,2024-07-01,0,2024,7,1,0
5,165,11.0,1,11.0,0,0,2024-07-01,1,2024,7,1,0
2,42,26.0,8,208.0,2,0,2024-07-01,0,2024,7,1,0
4,52,27.5,6,165.0,1,0,2024-07-01,0,2024,7,1,0
1,41,26.0,6,156.0,2,1,2024-07-01,1,2024,7,1,0
5,165,11.0,9,99.0,2,0,2024-07-02,0,2024,7,2,1
1,153,9.5,10,95.0,0,1,2024-07-02,0,2024,7,2,1
3,131,41.0,3,123.0,0,1,2024-07-02,0,2024,7,2,1
5,189,15.5,7,108.5,2,0,2024-07-02,1,2024,7,2,1
7,15,20.0,1,20.0,2,0,2024-07-02,0,2024,7,2,1
1,73,32.0,10,320.0,0,0,2024-07-02,0,2024,7,2,1
6,78,32.0,3,96.0,1,0,2024-07-02,1,2024,7,2,1
5,200,18.5,10,185.0,2,0,2024-07-02,0,2024,7,2,1
2,200,11.0,2,22.0,0,0,2024-07-03,0,2024,7,3,2
7,7,18.5,10,185.0,0,0,2024-07-03,1,2024,7,3,2
3,19,21.5,4,86.0,1,1,2024-07-03,1,2024,7,3,2
2,66,30.5,8,244.0,0,1,2024-07-03,0,2024,7,3,2
2,170,12.5,2,25.0,2,0,2024-07-03,1,2024,7,3,2
2,82,5.0,5,25.0,0,0,2024-07-03,0,2024,7,3,2
6,142,6.5,10,65.0,1,0,2024-07-03,1,2024,7,3,2
0,144,8.0,8,64.0,1,0,2024-07-03,0,2024,7,3,2
3,11,20.0,1,20.0,2,1,2024-07-03,1,2024,7,3,2
1,105,36.5,6,219.0,2,0,2024-07-03,0,2024,7,3,2
3,107,36.5,8,292.0,1,1,2024-07-04,1,2024,7,4,3
5,13,20.0,1,20.0,0,1,2024-07-04,1,2024,7,4,3
4,20,21.5,7,150.5,1,1,2024-07-04,0,2024,7,4,3
3,91,33.5,7,234.5,1,0,2024-07-04,1,2024,7,4,3
1,113,38.0,10,380.0,1,1,2024-07-04,0,2024,7,4,3
7,15,20.0,5,100.0,1,0,2024-07-04,1,2024,7,4,3
6,14,20.0,7,140.0,2,0,2024-07-04,0,2024,7,4,3
7,191,15.5,1,15.5,0,1,2024-07-05,0,2024,7,5,4
5,200,12.5,9,112.5,2,1,2024-07-05,1,2024,7,5,4
7,143,6.5,9,58.5,2,0,2024-07-05,1,2024,7,5,4
4,20,21.5,4,86.0,1,1,2024-07-05,0,2024,7,5,4
4,124,39.5,6,237.0,2,1,2024-07-05,0,2024,7,5,4
7,87,5.0,7,35.0,2,1,2024-07-05,1,2024,7,5,4
1,185,15.5,10,155.0,0,0,2024-07-05,0,2024,7,5,4
6,182,14.0,9,126.0,2,0,2024-07-05,0,2024,7,5,4
0,176,14.0,5,70.0,2,0,2024-07-06,0,2024,7,6,5
0,96,35.0,2,70.0,1,0,2024-07-06,0,2024,7,6,5
2,178,14.0,7,98.0,0,0,2024-07-06,0,2024,7,6,5
4,36,24.5,3,73.5,0,0,2024-07-06,1,2024,7,6,5
4,188,15.5,9,139.5,0,0,2024-07-06,0,2024,7,6,5
0,48,27.5,10,275.0,2,0,2024-07-06,0,2024,7,6,5
3,99,35.0,6,210.0,2,0,2024-07-06,1,2024,7,6,5
6,200,5.0,9,45.0,1,1,2024-07-06,0,2024,7,6,5
0,184,15.5,4,62.0,1,0,2024-07-06,0,2024,7,6,5
1,1,18.5,8,148.0,0,0,2024-07-06,1,2024,7,6,5
0,128,41.0,8,328.0,1,0,2024-07-07,0,2024,7,7,6
2,26,23.0,3,69.0,0,0,2024-07-07,0,2024,7,7,6
1,145,8.0,7,56.0,0,0,2024-07-07,0,2024,7,7,6
6,6,18.5,2,37.0,2,0,2024-07-07,1,2024,7,7,6
5,133,41.0,9,369.0,2,0,2024-07-07,0,2024,7,7,6
5,133,41.0,6,246.0,1,1,2024-07-07,0,2024,7,7,6
2,186,15.5,9,139.5,1,0,2024-07-08,0,2024,7,8,0
6,30,23.0,5,115.0,0,0,2024-07-08,0,2024,7,8,0
5,13,20.0,6,120.0,2,1,2024-07-08,1,2024,7,8,0
5,200,9.5,10,95.0,0,1,2024-07-08,1,2024,7,8,0
3,200,36.5,1,36.5,1,0,2024-07-08,0,2024,7,8,0
6,14,20.0,2,40.0,2,1,2024-07-08,0,2024,7,8,0
6,14,20.0,10,200.0,2,0,2024-07-08,0,2024,7,8,0
2,74,32.0,3,96.0,0,1,2024-07-08,1,2024,7,8,0
1,25,23.0,3,69.0,2,0,2024-07-08,0,2024,7,8,0
6,142,6.5,8,52.0,1,0,2024-07-08,0,2024,7,8,0
6,158,9.5,10,95.0,2,1,2024-07-08,1,2024,7,8,0
4,92,33.5,10,335.0,0,1,2024-07-08,0,2024,7,8,0
7,39,24.5,9,220.5,0,1,2024-07-08,1,2024,7,8,0
4,92,33.5,1,33.5,0,0,2024-07-08,1,2024,7,8,0
7,7,18.5,7,129.5,1,1,2024-07-08,0,2024,7,8,0
7,47,26.0,7,182.0,2,1,2024-07-08,0,2024,7,8,0
2,162,11.0,10,110.0,0,1,2024-07-09,0,2024,7,9,1
3,123,39.5,6,237.0,0,1,2024-07-09,0,2024,7,9,1
5,53,27.5,2,55.0,1,0,2024-07-09,0,2024,7,9,1
6,190,15.5,10,155.0,1,1,2024-07-09,0,2024,7,9,1
7,159,9.5,10,95.0,2,0,2024-07-09,0,2024,7,9,1
6,142,6.5,3,19.5,2,1,2024-07-09,0,2024,7,9,1
5,189,15.5,3,46.5,2,1,2024-07-09,1,2024,7,9,1
0,184,15.5,5,77.5,0,0,2024-07-09,1,2024,7,9,1
5,85,5.0,7,35.0,0,1,2024-07-10,0,2024,7,10,2
4,60,29.0,1,29.0,0,1,2024-07-10,0,2024,7,10,2
3,195,17.0,7,119.0,1,1,2024-07-10,0,2024,7,10,2
3,75,32.0,7,224.0,0,1,2024-07-10,0,2024,7,10,2
2,90,33.5,6,201.0,0,1,2024-07-10,0,2024,7,10,2
1,177,14.0,7,98.0,1,1,2024-07-10,0,2024,7,10,2
4,28,23.0,3,69.0,1,1,2024-07-10,0,2024,7,10,2
6,14,20.0,2,40.0,1,0,2024-07-10,0,2024,7,10,2
5,45,26.0,10,260.0,1,1,2024-07-10,1,2024,7,10,2
6,174,12.5,7,87.5,2,1,2024-07-10,0,2024,7,10,2
0,40,26.0,6,156.0,0,1,2024-07-11,0,2024,7,11,3
1,89,33.5,3,100.5,0,1,2024-07-11,0,2024,7,11,3
0,88,33.5,10,335.0,2,0,2024-07-11,0,2024,7,11,3
4,188,15.5,4,62.0,1,0,2024-07-11,1,2024,7,11,3
5,165,11.0,5,55.0,1,1,2024-07-11,0,2024,7,11,3
4,12,20.0,3,60.0,0,0,2024-07-11,1,2024,7,11,3
7,200,41.0,6,246.0,0,1,2024-07-11,0,2024,7,11,3
4,92,33.5,4,134.0,0,0,2024-07-11,1,2024,7,11,3
6,190,15.5,9,139.5,2,0,2024-07-11,0,2024,7,11,3
6,150,8.0,10,80.0,0,0,2024-07-11,1,2024,7,11,3
3,83,5.0,7,35.0,1,1,2024-07-11,0,2024,7,11,3
4,52,27.5,2,55.0,1,0,2024-07-11,0,2024,7,11,3
4,156,9.5,2,19.0,2,1,2024-07-11,0,2024,7,11,3
1,200,6.5,1,6.5,1,1,2024-07-11,1,2024,7,11,3
2,42,26.0,8,208.0,2,1,2024-07-12,1,2024,7,12,4
0,16,21.5,7,150.5,2,0,2024-07-12,0,2024,7,12,4
5,173,12.5,10,125.0,1,0,2024-07-12,0,2024,7,12,4
4,60,29.0,6,174.0,1,1,2024-07-12,1,2024,7,12,4
3,43,26.0,5,130.0,0,1,2024-07-12,1,2024,7,12,4
2,74,32.0,10,320.0,0,1,2024-07-12,0,2024,7,12,4
7,200,20.0,8,160.0,2,1,2024-07-12,1,2024,7,12,4
4,132,41.0,3,123.0,1,0,2024-07-12,1,2024,7,12,4
6,62,29.0,4,116.0,0,0,2024-07-12,0,2024,7,12,4
6,150,8.0,10,80.0,0,1,2024-07-12,0,2024,7,12,4
1,169,12.5,7,87.5,1,1,2024-07-12,0,2024,7,12,4
6,150,8.0,2,16.0,0,1,2024-07-13,0,2024,7,13,5
5,85,5.0,5,25.0,2,0,2024-07-13,0,2024,7,13,5
7,87,5.0,7,35.0,1,1,2024-07-13,0,2024,7,13,5
3,163,11.0,10,110.0,1,0,2024-07-13,0,2024,7,13,5
7,31,23.0,2,46.0,1,1,2024-07-13,0,2024,7,13,5
5,133,41.0,1,41.0,0,0,2024-07-13,0,2024,7,13,5
6,166,11.0,9,99.0,2,0,2024-07-13,0,2024,7,13,5
4,92,33.5,9,301.5,2,0,2024-07-13,1,2024,7,13,5
4,84,5.0,7,35.0,0,0,2024-07-13,0,2024,7,13,5
4,172,12.5,6,75.0,1,0,2024-07-13,0,2024,7,13,5
0,128,41.0,4,164.0,0,0,2024-07-13,0,2024,7,13,5
5,133,41.0,3,123.0,0,1,2024-07-14,0,2024,7,14,6
1,17,21.5,10,215.0,1,1,2024-07-14,1,2024,7,14,6
4,148,8.0,6,48.0,0,1,2024-07-14,1,2024,7,14,6
3,99,35.0,3,105.0,0,1,2024-07-14,0,2024,7,14,6
6,150,8.0,1,8.0,0,0,2024-07-14,1,2024,7,14,6
2,106,36.5,4,146.0,2,1,2024-07-14,1,2024,7,14,6
5,165,11.0,4,44.0,1,1,2024-07-14,0,2024,7,14,6
7,87,5.0,1,5.0,2,0,2024-07-14,1,2024,7,14,6
0,136,6.5,3,19.5,2,0,2024-07-14,0,2024,7,14,6
5,133,41.0,1,41.0,2,0,2024-07-14,0,2024,7,14,6
0,136,6.5,3,19.5,1,1,2024-07-14,1,2024,7,14,6
1,89,33.5,1,33.5,2,0,2024-07-15,0,2024,7,15,0
0,128,41.0,2,82.0,2,1,2024-07-15,0,2024,7,15,0
1,81,5.0,4,20.0,2,1,2024-07-15,1,2024,7,15,0
4,60,29.0,2,58.0,2,1,2024-07-15,0,2024,7,15,0
5,173,12.5,9,112.5,0,1,2024-07-15,0,2024,7,15,0
2,90,33.5,10,335.0,0,1,2024-07-15,0,2024,7,15,0
0,136,6.5,6,39.0,2,0,2024-07-15,0,2024,7,15,0
5,125,39.5,6,237.0,1,1,2024-07-15,0,2024,7,15,0
0,56,29.0,4,116.0,2,1,2024-07-15,0,2024,7,15,0
2,50,27.5,5,137.5,1,1,2024-07-15,0,2024,7,15,0
4,108,36.5,10,365.0,1,1,2024-07-15,0,2024,7,15,0
7,87,5.0,3,15.0,2,0,2024-07-15,0,2024,7,15,0
1,200,21.5,1,21.5,1,0,2024-07-15,0,2024,7,15,0
4,172,12.5,4,50.0,0,1,2024-07-15,0,2024,7,15,0
3,107,36.5,2,73.0,2,0,2024-07-15,0,2024,7,15,0
6,30,23.0,8,184.0,2,0,2024-07-16,0,2024,7,16,1
7,159,9.5,9,85.5,0,1,2024-07-16,0,2024,7,16,1
3,27,23.0,3,69.0,0,1,2024-07-16,0,2024,7,16,1
4,196,17.0,10,170.0,2,1,2024-07-16,0,2024,7,16,1
1,49,27.5,10,275.0,2,1,2024-07-16,1,2024,7,16,1
6,70,30.5,8,244.0,0,0,2024-07-16,0,2024,7,16,1
0,184,15.5,1,15.5,0,1,2024-07-16,1,2024,7,16,1
2,98,35.0,4,140.0,2,0,2024-07-16,1,2024,7,16,1
3,131,41.0,6,246.0,1,1,2024-07-16,1,2024,7,16,1
6,142,6.5,2,13.0,2,0,2024-07-16,1,2024,7,16,1
5,133,41.0,9,369.0,2,0,2024-07-16,0,2024,7,16,1
3,155,9.5,1,9.5,2,1,2024-07-16,0,2024,7,16,1
1,129,41.0,1,41.0,1,0,2024-07-16,0,2024,7,16,1
7,15,20.0,1,20.0,2,1,2024-07-16,0,2024,7,16,1
7,87,5.0,7,35.0,0,1,2024-07-16,0,2024,7,16,1
0,152,9.5,3,28.5,2,0,2024-07-16,0,2024,7,16,1
3,83,5.0,6,30.0,1,0,2024-07-17,1,2024,7,17,2
0,128,41.0,2,82.0,1,0,2024-07-17,0,2024,7,17,2
0,80,5.0,9,45.0,2,1,2024-07-17,0,2024,7,17,2
5,165,11.0,4,44.0,2,1,2024-07-17,1,2024,7,17,2
4,20,21.5,8,172.0,2,1,2024-07-17,0,2024,7,17,2
6,158,9.5,6,57.0,1,0,2024-07-17,0,2024,7,17,2
2,146,8.0,7,56.0,1,1,2024-07-17,1,2024,7,17,2
3,131,41.0,10,410.0,0,1,2024-07-17,0,2024,7,17,2
5,101,35.0,9,315.0,0,0,2024-07-17,1,2024,7,17,2
3,43,26.0,6,156.0,0,1,2024-07-17,0,2024,7,17,2
7,183,14.0,1,14.0,2,1,2024-07-17,0,2024,7,17,2
1,129,41.0,7,287.0,1,1,2024-07-18,0,2024,7,18,3
3,59,29.0,7,203.0,0,1,2024-07-18,0,2024,7,18,3
0,56,29.0,10,290.0,0,1,2024-07-18,1,2024,7,18,3
1,137,6.5,6,39.0,2,1,2024-07-18,1,2024,7,18,3
2,130,41.0,7,287.0,1,0,2024-07-18,0,2024,7,18,3
3,195,17.0,8,136.0,0,1,2024-07-18,0,2024,7,18,3
4,60,29.0,7,203.0,0,0,2024-07-18,1,2024,7,18,3
2,42,26.0,8,208.0,2,1,2024-07-18,0,2024,7,18,3
6,14,20.0,6,120.0,1,1,2024-07-18,1,2024,7,18,3
6,14,20.0,8,160.0,0,1,2024-07-18,1,2024,7,18,3
3,171,12.5,1,12.5,0,1,2024-07-18,0,2024,7,18,3
2,162,11.0,8,88.0,0,1,2024-07-18,0,2024,7,18,3
0,80,5.0,6,30.0,2,1,2024-07-18,0,2024,7,18,3
5,181,14.0,5,70.0,0,1,2024-07-18,1,2024,7,18,3
0,64,30.5,8,244.0,0,0,2024-07-19,1,2024,7,19,4
2,186,15.5,7,108.5,0,0,2024-07-19,0,2024,7,19,4
3,187,15.5,2,31.0,1,1,2024-07-19,0,2024,7,19,4
6,110,36.5,2,73.0,1,1,2024-07-19,1,2024,7,19,4
0,184,15.5,5,77.5,0,0,2024-07-19,1,2024,7,19,4
2,98,35.0,10,350.0,0,0,2024-07-19,0,2024,7,19,4
4,28,23.0,4,92.0,1,1,2024-07-19,1,2024,7,19,4
1,65,30.5,8,244.0,1,1,2024-07-19,1,2024,7,19,4
7,191,15.5,3,46.5,1,0,2024-07-19,0,2024,7,19,4
5,37,24.5,9,220.5,0,0,2024-07-20,1,2024,7,20,5
7,23,21.5,5,107.5,0,0,2024-07-20,1,2024,7,20,5
6,78,32.0,5,160.0,1,1,2024-07-20,1,2024,7,20,5
5,93,33.5,4,134.0,2,0,2024-07-20,0,2024,7,20,5
0,176,14.0,10,140.0,2,0,2024-07-20,1,2024,7,20,5
6,54,27.5,6,165.0,2,0,2024-07-20,0,2024,7,20,5
6,174,12.5,2,25.0,0,1,2024-07-20,0,2024,7,20,5
1,65,30.5,10,305.0,1,0,2024-07-20,0,2024,7,20,5
2,74,32.0,2,64.0,0,1,2024-07-20,0,2024,7,20,5
3,155,9.5,7,66.5,1,0,2024-07-21,1,2024,7,21,6
1,17,21.5,10,215.0,0,1,2024-07-21,0,2024,7,21,6
0,88,33.5,10,335.0,2,0,2024-07-21,1,2024,7,21,6
0,128,41.0,4,164.0,1,0,2024-07-21,1,2024,7,21,6
0,64,30.5,8,244.0,0,1,2024-07-21,1,2024,7,21,6
2,178,14.0,8,112.0,0,0,2024-07-22,0,2024,7,22,0
2,42,26.0,9,234.0,0,1,2024-07-22,1,2024,7,22,0
1,137,6.5,9,58.5,2,1,2024-07-22,1,2024,7,22,0
4,180,14.0,7,98.0,0,1,2024-07-22,0,2024,7,22,0
1,105,36.5,1,36.5,2,0,2024-07-22,0,2024,7,22,0
4,180,14.0,3,42.0,0,1,2024-07-22,0,2024,7,22,0
2,106,36.5,1,36.5,1,1,2024-07-22,0,2024,7,22,0
